expansion,url,name,cost,converted_cost,type,rarity,pt,text
odyssey,/mtg/odyssey/zombie-assassin,Zombie Assassin,"['4', 'B']",5.0,Creature - Zombie Assassin,C,3/2,"{T}, Exile two cards from your graveyard and Zombie Assassin: Destroy target nonblack creature. It can't be regenerated."
odyssey,/mtg/odyssey/afflict,Afflict,"['2', 'B']",3.0,Instant,C,,Target creature gets -1/-1 until end of turn. Draw a card.
odyssey,/mtg/odyssey/aven-smokeweaver,Aven Smokeweaver,"['2', 'U', 'U']",4.0,Creature - Bird Soldier,U,2/3,"Flying, protection from red"
odyssey,/mtg/odyssey/demoralize,Demoralize,"['2', 'R']",3.0, Instant,C,,"Each creature can't be blocked this turn except by two or more creatures.  <em>Threshold</em> - If seven or more cards are in your graveyard, creatures can't block this turn."
odyssey,/mtg/odyssey/magma-vein,Magma Vein,"['2', 'R']",3.0,Enchantment,U,,"{R}, Sacrifice a land: Magma Vein deals 1 damage to each creature without flying."
odyssey,/mtg/odyssey/pardic-firecat,Pardic Firecat,"['3', 'R']",4.0,Creature - Elemental Cat,C,2/3,"Haste If Pardic Firecat is in a graveyard, effects from spells named Flame Burst count it as a card named Flame Burst."
odyssey,/mtg/odyssey/patchwork-gnomes,Patchwork Gnomes,['3'],3.0,Artifact Creature - Gnome,U,2/1,Discard a card: Regenerate Patchwork Gnomes.
odyssey,/mtg/odyssey/second-thoughts,Second Thoughts,"['4', 'W']",5.0,Instant,C,,Exile target attacking creature. Draw a card.
odyssey,/mtg/odyssey/skull-fracture,Skull Fracture,['B'],1.0,Sorcery,U,,Target player discards a card. Flashback {3}{B} <em>(You may cast this card from your graveyard for its flashback cost. Then exile it.)</em
odyssey,/mtg/odyssey/springing-tiger,Springing Tiger,"['3', 'G']",4.0,Creature - Cat,C,3/3,<em>Threshold</em> - Springing Tiger gets +2/+2 as long as seven or more cards are in your graveyard.
odyssey,/mtg/odyssey/dwarven-shrine,Dwarven Shrine,"['1', 'R', 'R']",3.0,Enchantment,R,,"Whenever a player casts a spell, Dwarven Shrine deals X damage to that player, where X is twice the number of cards in all graveyards with the same name as that spell."
odyssey,/mtg/odyssey/ivy-elemental,Ivy Elemental,"['X', 'G']",2.0,Creature - Elemental,R,0/0,Ivy Elemental enters the battlefield with X +1/+1 counters on it.
odyssey,/mtg/odyssey/nantuko-mentor,Nantuko Mentor,"['2', 'G']",3.0,Creature - Insect Druid,R,1/1,"{2}{G}, {T}: Target creature gets +X/+X until end of turn, where X is that creature's power."
odyssey,/mtg/odyssey/repentant-vampire,Repentant Vampire,"['3', 'B', 'B']",5.0,Creature - Vampire,R,3/3,"Flying Whenever a creature dealt damage by Repentant Vampire this turn is put into a graveyard, put a +1/+1 counter on Repentant Vampire.  <em>Threshold</em> - As long as seven or more cards are in your graveyard, Repentant Vampire is white and has ""{T}: Destroy target black creature."""
odyssey,/mtg/odyssey/spellbane-centaur,Spellbane Centaur,"['2', 'G']",3.0,Creature - Centaur,R,3/2,Creatures you control can't be the targets of blue spells or abilities from blue sources.
odyssey,/mtg/odyssey/anarchist,Anarchist,"['4', 'R']",5.0,Creature - Human Wizard,C,2/2,"When Anarchist enters the battlefield, you may return target sorcery card from your graveyard to your hand."
odyssey,/mtg/odyssey/aven-fisher,Aven Fisher,"['3', 'U']",4.0,Creature - Bird Soldier,C,2/2,"Flying <em>(This creature can't be blocked except by creatures with flying or reach.)</em> When Aven Fisher is put into a graveyard from the battlefield, you may draw a card."
odyssey,/mtg/odyssey/beast-attack,Beast Attack,"['2', 'G', 'G', 'G']",5.0,Instant,U,,Put a 4/4 green Beast creature token onto the battlefield. Flashback {2}{G}{G}{G} <em>(You may cast this card from your graveyard for its flashback cost. Then exile it.)</em
odyssey,/mtg/odyssey/childhood-horror,Childhood Horror,"['3', 'B']",4.0,Creature - Horror,U,2/2,"Flying  <em>Threshold</em> - As long as seven or more cards are in your graveyard, Childhood Horror gets +2/+2 and can't block."
odyssey,/mtg/odyssey/embolden,Embolden,"['2', 'W']",3.0,Instant,C,,"Prevent the next 4 damage that would be dealt this turn to any number of target creatures and/or players, divided as you choose. Flashback {1}{W} <em>(You may cast this card from your graveyard for its flashback cost. Then exile it.)</em"
odyssey,/mtg/odyssey/gallantry,Gallantry,"['1', 'W']",2.0,Instant,U,,Target blocking creature gets +4/+4 until end of turn. Draw a card.
odyssey,/mtg/odyssey/last-rites,Last Rites,"['2', 'B']",3.0,Sorcery,C,,"Discard any number of cards. Target player reveals their hand, then you choose a nonland card from it for each card discarded this way. That player discards those cards."
odyssey,/mtg/odyssey/mad-dog,Mad Dog,"['1', 'R']",2.0, Creature - Dog,C,2/2,"At the end of your turn, if Mad Dog didn't attack or come under your control this turn, sacrifice it."
odyssey,/mtg/odyssey/minotaur-explorer,Minotaur Explorer,"['1', 'R']",2.0,Creature - Minotaur Scout,U,3/3,"When Minotaur Explorer enters the battlefield, sacrifice it unless you discard a card at random."
odyssey,/mtg/odyssey/nomad-decoy,Nomad Decoy,"['2', 'W']",3.0,Creature - Human Nomad,U,1/2,"{W}, {T}: Tap target creature.  <em>Threshold</em> - {W}{W}, {T}: Tap two target creatures. Activate this ability only if seven or more cards are in your graveyard."
odyssey,/mtg/odyssey/resilient-wanderer,Resilient Wanderer,"['2', 'W', 'W']",4.0,Creature - Human Nomad,U,2/3,First strike Discard a card: Resilient Wanderer gains protection from the color of your choice until end of turn.
odyssey,/mtg/odyssey/rotting-giant,Rotting Giant,"['1', 'B']",2.0,Creature - Zombie Giant,U,3/3,"Whenever Rotting Giant attacks or blocks, sacrifice it unless you exile a card from your graveyard."
odyssey,/mtg/odyssey/screams-of-the-damned,Screams of the Damned,"['3', 'B', 'B']",5.0,Enchantment,U,,"{1}{B}, Exile a card from your graveyard: Screams of the Damned deals 1 damage to each creature and each player."
odyssey,/mtg/odyssey/seafloor-debris,Seafloor Debris,[],0.0,Land,C,,"Seafloor Debris enters the battlefield tapped.  {T}: Add {U}.  {T}, Sacrifice Seafloor Debris: Add one mana of any color."
odyssey,/mtg/odyssey/skyshooter,Skyshooter,"['1', 'G']",2.0,Creature - Centaur Archer,U,1/2,"Reach <em>(This creature can block creatures with flying.)</em>  {T}, Sacrifice Skyshooter: Destroy target attacking or blocking creature with flying."
odyssey,/mtg/odyssey/sphere-of-grace,Sphere of Grace,"['3', 'W']",4.0,Enchantment,U,,"If a black source would deal damage to you, prevent 2 of that damage."
odyssey,/mtg/odyssey/amugaba,Amugaba,"['5', 'U', 'U']",7.0,Creature - Illusion,R,6/6,"Flying  {2}{U}, Discard a card: Return Amugaba to its owner's hand."
odyssey,/mtg/odyssey/aven-shrine,Aven Shrine,"['1', 'W', 'W']",3.0,Enchantment,R,,"Whenever a player casts a spell, that player gains X life, where X is the number of cards in all graveyards with the same name as that spell."
odyssey,/mtg/odyssey/cursed-monstrosity,Cursed Monstrosity,"['4', 'B']",5.0,Creature - Horror,R,4/3,"Flying Whenever Cursed Monstrosity becomes the target of a spell or ability, sacrifice it unless you discard a land card."
odyssey,/mtg/odyssey/hint-of-insanity,Hint of Insanity,"['2', 'B']",3.0,Sorcery,R,,Target player reveals their hand. That player discards all nonland cards with the same name as another card in their hand.
odyssey,/mtg/odyssey/ember-beast,Ember Beast,"['2', 'R']",3.0,Creature - Beast,C,3/4,Ember Beast can't attack or block alone.
odyssey,/mtg/odyssey/execute,Execute,"['2', 'B']",3.0,Instant,U,,Destroy target white creature. It can't be regenerated. Draw a card.
odyssey,/mtg/odyssey/kamahls-desire,Kamahl's Desire,"['1', 'R']",2.0,Enchantment - Aura,C,,Enchant creature Enchanted creature has first strike.  <em>Threshold</em> - Enchanted creature gets +3/+0 as long as seven or more cards are in your graveyard.
odyssey,/mtg/odyssey/pardic-swordsmith,Pardic Swordsmith,"['2', 'R']",3.0,Creature - Dwarf,C,1/1,"{R}, Discard a card at random: Pardic Swordsmith gets +2/+0 until end of turn."
odyssey,/mtg/odyssey/rabid-elephant,Rabid Elephant,"['4', 'G']",5.0,Creature - Elephant,C,3/4,"Whenever Rabid Elephant becomes blocked, it gets +2/+2 until end of turn for each creature blocking it."
odyssey,/mtg/odyssey/scrivener,Scrivener,"['4', 'U']",5.0,Creature - Human Wizard,C,2/2,"When Scrivener enters the battlefield, you may return target instant card from your graveyard to your hand."
odyssey,/mtg/odyssey/treetop-sentinel,Treetop Sentinel,"['2', 'U', 'U']",4.0,Creature - Bird Soldier,U,2/3,"Flying, protection from green"
odyssey,/mtg/odyssey/acceptable-losses,Acceptable Losses,"['3', 'R']",4.0,Sorcery,C,,"As an additional cost to cast Acceptable Losses, discard a card at random. Acceptable Losses deals 5 damage to target creature."
odyssey,/mtg/odyssey/aven-archer,Aven Archer,"['3', 'W', 'W']",5.0,Creature - Bird Soldier Archer,U,2/2,"Flying  {2}{W}, {T}: Aven Archer deals 2 damage to target attacking or blocking creature."
odyssey,/mtg/odyssey/aven-cloudchaser,Aven Cloudchaser,"['3', 'W']",4.0,Creature - Bird Soldier,C,2/2,"Flying <em>(This creature can't be blocked except by creatures with flying or reach.)</em> When Aven Cloudchaser enters the battlefield, destroy target enchantment."
odyssey,/mtg/odyssey/aven-windreader,Aven Windreader,"['3', 'U', 'U']",5.0,Creature - Bird Soldier Wizard,C,3/3,Flying <em>(This creature can't be blocked except by creatures with flying or reach.)</em>  {1}{U}: Target player reveals the top card of their library.
odyssey,/mtg/odyssey/cabal-inquisitor,Cabal Inquisitor,"['1', 'B']",2.0,Creature - Human Minion,C,1/1,"<em>Threshold</em> - {1}{B}, {T}, Exile two cards from your graveyard: Target player discards a card. Activate this ability only any time you could cast a sorcery, and only if seven or more cards are in your graveyard."
odyssey,/mtg/odyssey/crashing-centaur,Crashing Centaur,"['4', 'G', 'G']",6.0,Creature - Centaur,U,3/4,"{G}, Discard a card: Crashing Centaur gains trample until end of turn. Threshold - As long as seven or more cards are in your graveyard, Crashing Centaur gets +2/+2 and has shroud. <em>(It can't be the target of spells or abilities.)</em"
odyssey,/mtg/odyssey/decompose,Decompose,"['1', 'B']",2.0,Sorcery,U,,Exile up to three target cards from a single graveyard.
odyssey,/mtg/odyssey/fledgling-imp,Fledgling Imp,"['2', 'B']",3.0,Creature - Imp,C,2/2,"{B}, Discard a card: Fledgling Imp gains flying until end of turn."
odyssey,/mtg/odyssey/krosan-avenger,Krosan Avenger,"['2', 'G']",3.0,Creature - Human Druid,C,3/1,Trample  <em>Threshold</em> - {1}{G}: Regenerate Krosan Avenger. Activate this ability only if seven or more cards are in your graveyard.
odyssey,/mtg/odyssey/leaf-dancer,Leaf Dancer,"['1', 'G', 'G']",3.0,Creature - Centaur,C,2/2,Forestwalk
odyssey,/mtg/odyssey/luminous-guardian,Luminous Guardian,"['3', 'W']",4.0,Creature - Human Nomad,U,1/4,{W}: Luminous Guardian gets +0/+1 until end of turn.  {2}: Luminous Guardian can block an additional creature this turn.
odyssey,/mtg/odyssey/otarian-juggernaut,Otarian Juggernaut,['4'],4.0,Artifact Creature - Juggernaut,R,2/3,"Otarian Juggernaut can't be blocked by Walls.  <em>Threshold</em> - As long as seven or more cards are in your graveyard, Otarian Juggernaut gets +3/+0 and attacks each turn if able."
odyssey,/mtg/odyssey/steam-vines,Steam Vines,"['1', 'R', 'R']",3.0,Enchantment - Aura,U,,"Enchant land When enchanted land becomes tapped, destroy it and Steam Vines deals 1 damage to that land’s controller. That player attaches Steam Vines to a land of their choice."
odyssey,/mtg/odyssey/thought-nibbler,Thought Nibbler,['U'],1.0,Creature - Beast,C,1/1,Flying Your maximum hand size is reduced by two.
odyssey,/mtg/odyssey/twigwalker,Twigwalker,"['2', 'G']",3.0,Creature - Insect,U,2/2,"{1}{G}, Sacrifice Twigwalker: Two target creatures each get +2/+2 until end of turn."
odyssey,/mtg/odyssey/tombfire,Tombfire,['B'],1.0,Sorcery,R,,Target player exiles all cards with flashback from their graveyard.
odyssey,/mtg/odyssey/bash-to-bits,Bash to Bits,"['3', 'R']",4.0,Instant,U,,Destroy target artifact. Flashback {4}{R}{R} <em>(You may cast this card from your graveyard for its flashback cost. Then exile it.)</em
odyssey,/mtg/odyssey/chainflinger,Chainflinger,"['3', 'R']",4.0,Creature - Beast,C,2/2,"{1}{R}, {T}: Chainflinger deals 1 damage to any target.  <em>Threshold</em> - {2}{R}, {T}: Chainflinger deals 2 damage to any target. Activate this ability only if seven or more cards are in your graveyard."
odyssey,/mtg/odyssey/confessor,Confessor,['W'],1.0,Creature - Human Cleric,C,1/1,"Whenever a player discards a card, you may gain 1 life."
odyssey,/mtg/odyssey/dematerialize,Dematerialize,"['3', 'U']",4.0,Sorcery,C,,Return target permanent to its owner's hand. Flashback {5}{U}{U} <em>(You may cast this card from your graveyard for its flashback cost. Then exile it.)</em
odyssey,/mtg/odyssey/halberdier,Halberdier,"['3', 'R']",4.0,Creature - Human Barbarian,C,3/1,First strike
odyssey,/mtg/odyssey/krosan-archer,Krosan Archer,"['3', 'G']",4.0,Creature - Centaur Archer,C,2/3,"Reach <em>(This creature can block creatures with flying.)</em>  {G}, Discard a card: Krosan Archer gets +0/+2 until end of turn."
odyssey,/mtg/odyssey/mystic-visionary,Mystic Visionary,"['1', 'W']",2.0,Creature - Human Nomad Mystic,C,2/1,<em>Threshold</em> - Mystic Visionary has flying as long as seven or more cards are in your graveyard.
odyssey,/mtg/odyssey/mystic-zealot,Mystic Zealot,"['3', 'W']",4.0,Creature - Human Nomad Mystic,C,2/4,<em>Threshold</em> - Mystic Zealot gets +1/+1 and has flying as long as seven or more cards are in your graveyard.
odyssey,/mtg/odyssey/nantuko-disciple,Nantuko Disciple,"['3', 'G']",4.0,Creature - Insect Druid,C,2/2,"{G}, {T}: Target creature gets +2/+2 until end of turn."
odyssey,/mtg/odyssey/painbringer,Painbringer,"['2', 'B', 'B']",4.0,Creature - Human Minion,U,1/1,"{T}, Exile any number of cards from your graveyard: Target creature gets -X/-X until end of turn, where X is the number of cards exiled this way."
odyssey,/mtg/odyssey/repel,Repel,"['3', 'U']",4.0,Instant,C,,Put target creature on top of its owner's library.
odyssey,/mtg/odyssey/scorching-missile,Scorching Missile,"['3', 'R']",4.0,Sorcery,C,,Scorching Missile deals 4 damage to target player. Flashback {9}{R} <em>(You may cast this card from your graveyard for its flashback cost. Then exile it.)</em
odyssey,/mtg/odyssey/sphere-of-reason,Sphere of Reason,"['3', 'W']",4.0,Enchantment,U,,"If a blue source would deal damage to you, prevent 2 of that damage."
odyssey,/mtg/odyssey/steamclaw,Steamclaw,['2'],2.0,Artifact,U,,"{3}, {T}: Exile target card from a graveyard.  {1}, Sacrifice Steamclaw: Exile target card from a graveyard."
odyssey,/mtg/odyssey/tattoo-ward,Tattoo Ward,"['2', 'W']",3.0,Enchantment - Aura,U,,Enchant creature Enchanted creature gets +1/+1 and has protection from enchantments. This effect doesn't remove Tattoo Ward. Sacrifice Tattoo Ward: Destroy target enchantment.
odyssey,/mtg/odyssey/testament-of-faith,Testament of Faith,['W'],1.0,Enchantment,U,,{X}: Testament of Faith becomes an X/X Wall creature with defender until end of turn. It's still an enchantment.
odyssey,/mtg/odyssey/touch-of-invisibility,Touch of Invisibility,"['3', 'U']",4.0,Sorcery,C,,Target creature is unblockable this turn. Draw a card.
odyssey,/mtg/odyssey/stalking-bloodsucker,Stalking Bloodsucker,"['4', 'B', 'B']",6.0,Creature - Vampire,R,4/4,"Flying  {1}{B}, Discard a card: Stalking Bloodsucker gets +2/+2 until end of turn."
odyssey,/mtg/odyssey/aven-flock,Aven Flock,"['4', 'W']",5.0,Creature - Bird Soldier,C,2/3,Flying <em>(This creature can't be blocked except by creatures with flying or reach.)</em>  {W}: Aven Flock gets +0/+1 until end of turn.
odyssey,/mtg/odyssey/balshan-beguiler,Balshan Beguiler,"['2', 'U']",3.0,Creature - Human Wizard,U,1/1,"Whenever Balshan Beguiler deals combat damage to a player, that player reveals the top two cards of their library. You choose one of those cards and put it into their graveyard."
odyssey,/mtg/odyssey/balshan-griffin,Balshan Griffin,"['3', 'U', 'U']",5.0,Creature - Griffin,U,3/2,"Flying  {1}{U}, Discard a card: Return Balshan Griffin to its owner's hand."
odyssey,/mtg/odyssey/barbarian-lunatic,Barbarian Lunatic,"['2', 'R']",3.0,Creature - Human Barbarian,C,2/1,"{2}{R}, Sacrifice Barbarian Lunatic: Barbarian Lunatic deals 2 damage to target creature."
odyssey,/mtg/odyssey/cephalid-scout,Cephalid Scout,"['1', 'U']",2.0,Creature - Cephalid Wizard Scout,C,1/1,"Flying  {2}{U}, Sacrifice a land: Draw a card."
odyssey,/mtg/odyssey/crypt-creeper,Crypt Creeper,"['1', 'B']",2.0,Creature - Zombie,C,2/1,Sacrifice Crypt Creeper: Exile target card from a graveyard.
odyssey,/mtg/odyssey/dreamwinder,Dreamwinder,"['3', 'U']",4.0,Creature - Serpent,C,4/3,"Dreamwinder can't attack unless defending player controls an Island.  {U}, Sacrifice an Island: Target land becomes an Island until end of turn."
